date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance,combinaison_gagnante_en_ordre_croissant
1970-01-01 00:00:00,25,38,11,29,14,8,11-14-25-29-38+8
1970-01-01 00:00:00,6,19,41,17,18,9,6-17-18-19-41+9
1970-01-01 00:00:00,1,15,9,19,39,5,1-9-15-19-39+5
1970-01-01 00:00:00,15,6,3,23,39,2,3-6-15-23-39+2
1970-01-01 00:00:00,3,38,30,10,15,6,3-10-15-30-38+6
1970-01-01 00:00:00,36,30,34,14,21,2,14-21-30-34-36+2
1970-01-01 00:00:00,15,11,5,22,10,5,5-10-11-15-22+5
1970-01-01 00:00:00,22,45,20,21,23,10,20-21-22-23-45+10
1970-01-01 00:00:00,33,46,21,20,28,7,20-21-28-33-46+7
1970-01-01 00:00:00,42,20,27,22,12,7,12-20-22-27-42+7
1970-01-01 00:00:00,36,41,15,49,48,5,15-36-41-48-49+5
1970-01-01 00:00:00,13,14,37,21,15,7,13-14-15-21-37+7
1970-01-01 00:00:00,20,43,18,44,30,7,18-20-30-43-44+7
1970-01-01 00:00:00,33,27,3,20,6,8,3-6-20-27-33+8
1970-01-01 00:00:00,9,11,39,29,32,8,9-11-29-32-39+8
1970-01-01 00:00:00,6,29,8,9,39,2,6-8-9-29-39+2
1970-01-01 00:00:00,34,14,2,28,38,4,2-14-28-34-38+4
1970-01-01 00:00:00,9,42,24,43,22,7,9-22-24-42-43+7
1970-01-01 00:00:00,26,21,36,29,35,9,21-26-29-35-36+9
1970-01-01 00:00:00,28,45,34,36,9,6,9-28-34-36-45+6
1970-01-01 00:00:00,10,4,29,19,47,6,4-10-19-29-47+6
1970-01-01 00:00:00,7,17,31,12,48,8,7-12-17-31-48+8
1970-01-01 00:00:00,33,13,7,2,41,1,2-7-13-33-41+1
1970-01-01 00:00:00,8,14,25,19,49,5,8-14-19-25-49+5
1970-01-01 00:00:00,1,36,45,4,22,8,1-4-22-36-45+8
1970-01-01 00:00:00,5,24,38,29,4,3,4-5-24-29-38+3
1970-01-01 00:00:00,46,1,4,23,24,2,1-4-23-24-46+2
1970-01-01 00:00:00,49,39,8,48,1,9,1-8-39-48-49+9
1970-01-01 00:00:00,31,24,11,20,32,8,11-20-24-31-32+8
1970-01-01 00:00:00,6,1,40,7,2,4,1-2-6-7-40+4
1970-01-01 00:00:00,31,7,15,10,17,4,7-10-15-17-31+4
1970-01-01 00:00:00,40,18,15,36,10,3,10-15-18-36-40+3
1970-01-01 00:00:00,12,30,17,8,6,3,6-8-12-17-30+3
1970-01-01 00:00:00,14,37,39,18,38,9,14-18-37-38-39+9
1970-01-01 00:00:00,15,42,4,27,25,5,4-15-25-27-42+5
1970-01-01 00:00:00,43,42,8,15,26,5,8-15-26-42-43+5
1970-01-01 00:00:00,11,26,1,46,13,5,1-11-13-26-46+5
1970-01-01 00:00:00,11,33,24,35,4,9,4-11-24-33-35+9
1970-01-01 00:00:00,27,20,19,46,38,10,19-20-27-38-46+10
1970-01-01 00:00:00,6,19,22,34,20,10,6-19-20-22-34+10
1970-01-01 00:00:00,7,39,34,6,15,1,6-7-15-34-39+1
1970-01-01 00:00:00,18,2,15,1,41,10,1-2-15-18-41+10
1970-01-01 00:00:00,32,35,11,41,42,6,11-32-35-41-42+6
1970-01-01 00:00:00,17,45,19,40,31,1,17-19-31-40-45+1
1970-01-01 00:00:00,40,17,24,18,10,2,10-17-18-24-40+2
1970-01-01 00:00:00,29,6,15,44,16,3,6-15-16-29-44+3
1970-01-01 00:00:00,16,42,12,6,40,3,6-12-16-40-42+3
1970-01-01 00:00:00,15,48,42,18,40,10,15-18-40-42-48+10
1970-01-01 00:00:00,33,37,31,16,49,8,16-31-33-37-49+8
1970-01-01 00:00:00,40,21,47,27,6,8,6-21-27-40-47+8
1970-01-01 00:00:00,10,19,21,2,40,6,2-10-19-21-40+6
1970-01-01 00:00:00,41,27,44,46,14,5,14-27-41-44-46+5
1970-01-01 00:00:00,5,19,29,15,24,8,5-15-19-24-29+8
1970-01-01 00:00:00,30,4,37,32,23,6,4-23-30-32-37+6
1970-01-01 00:00:00,41,23,9,32,38,3,9-23-32-38-41+3
1970-01-01 00:00:00,47,15,45,35,17,4,15-17-35-45-47+4
1970-01-01 00:00:00,33,7,13,41,43,2,7-13-33-41-43+2
1970-01-01 00:00:00,7,23,13,18,21,10,7-13-18-21-23+10
1970-01-01 00:00:00,35,27,22,20,30,3,20-22-27-30-35+3
1970-01-01 00:00:00,7,20,41,40,11,6,7-11-20-40-41+6
1970-01-01 00:00:00,44,18,9,28,1,10,1-9-18-28-44+10
1970-01-01 00:00:00,18,26,27,43,35,7,18-26-27-35-43+7
1970-01-01 00:00:00,36,31,9,16,3,1,3-9-16-31-36+1
1970-01-01 00:00:00,47,37,45,3,20,3,3-20-37-45-47+3
1970-01-01 00:00:00,11,46,1,22,42,4,1-11-22-42-46+4
1970-01-01 00:00:00,9,21,19,36,40,1,9-19-21-36-40+1
1970-01-01 00:00:00,41,3,34,11,10,10,3-10-11-34-41+10
1970-01-01 00:00:00,41,23,16,20,45,5,16-20-23-41-45+5
1970-01-01 00:00:00,48,38,36,45,16,8,16-36-38-45-48+8
1970-01-01 00:00:00,5,36,23,29,45,7,5-23-29-36-45+7
1970-01-01 00:00:00,26,11,9,41,8,10,8-9-11-26-41+10
1970-01-01 00:00:00,14,9,21,13,32,5,9-13-14-21-32+5
1970-01-01 00:00:00,41,32,49,10,36,10,10-32-36-41-49+10
1970-01-01 00:00:00,43,33,8,30,6,3,6-8-30-33-43+3
1970-01-01 00:00:00,34,2,7,13,44,8,2-7-13-34-44+8
1970-01-01 00:00:00,35,17,8,43,19,9,8-17-19-35-43+9
1970-01-01 00:00:00,20,48,15,29,49,1,15-20-29-48-49+1
1970-01-01 00:00:00,44,41,49,25,14,4,14-25-41-44-49+4
1970-01-01 00:00:00,7,16,5,9,12,10,5-7-9-12-16+10
1970-01-01 00:00:00,43,5,33,6,47,2,5-6-33-43-47+2
1970-01-01 00:00:00,8,38,48,16,35,2,8-16-35-38-48+2
1970-01-01 00:00:00,18,13,31,7,35,4,7-13-18-31-35+4
1970-01-01 00:00:00,4,44,41,36,33,6,4-33-36-41-44+6
1970-01-01 00:00:00,35,10,25,21,23,10,10-21-23-25-35+10
1970-01-01 00:00:00,26,24,2,43,3,8,2-3-24-26-43+8
1970-01-01 00:00:00,14,29,3,36,25,9,3-14-25-29-36+9
1970-01-01 00:00:00,20,4,46,16,5,5,4-5-16-20-46+5
1970-01-01 00:00:00,5,47,30,45,12,9,5-12-30-45-47+9
1970-01-01 00:00:00,44,37,7,23,41,8,7-23-37-41-44+8
1970-01-01 00:00:00,40,33,23,1,5,8,1-5-23-33-40+8
1970-01-01 00:00:00,6,23,9,47,5,10,5-6-9-23-47+10
1970-01-01 00:00:00,10,23,35,34,5,6,5-10-23-34-35+6
1970-01-01 00:00:00,43,13,10,23,46,6,10-13-23-43-46+6
1970-01-01 00:00:00,9,30,47,41,15,5,9-15-30-41-47+5
1970-01-01 00:00:00,8,1,14,10,21,10,1-8-10-14-21+10
1970-01-01 00:00:00,43,48,49,36,7,7,7-36-43-48-49+7
1970-01-01 00:00:00,36,14,40,31,47,2,14-31-36-40-47+2
1970-01-01 00:00:00,21,23,5,10,36,1,5-10-21-23-36+1
1970-01-01 00:00:00,2,33,20,29,32,8,2-20-29-32-33+8
1970-01-01 00:00:00,26,20,2,11,39,5,2-11-20-26-39+5
1970-01-01 00:00:00,18,11,38,17,46,8,11-17-18-38-46+8
1970-01-01 00:00:00,16,25,6,21,26,5,6-16-21-25-26+5
1970-01-01 00:00:00,24,5,49,36,1,7,1-5-24-36-49+7
1970-01-01 00:00:00,40,46,32,17,1,8,1-17-32-40-46+8
1970-01-01 00:00:00,1,32,20,28,42,6,1-20-28-32-42+6
1970-01-01 00:00:00,26,34,10,45,7,7,7-10-26-34-45+7
1970-01-01 00:00:00,19,40,22,45,36,6,19-22-36-40-45+6
1970-01-01 00:00:00,28,34,18,13,14,2,13-14-18-28-34+2
1970-01-01 00:00:00,42,2,41,18,31,8,2-18-31-41-42+8
1970-01-01 00:00:00,43,39,15,5,45,10,5-15-39-43-45+10
1970-01-01 00:00:00,27,17,37,10,4,10,4-10-17-27-37+10
1970-01-01 00:00:00,31,11,44,35,26,9,11-26-31-35-44+9
1970-01-01 00:00:00,31,45,21,30,29,2,21-29-30-31-45+2
1970-01-01 00:00:00,20,15,27,46,24,10,15-20-24-27-46+10
1970-01-01 00:00:00,48,43,36,30,13,9,13-30-36-43-48+9
1970-01-01 00:00:00,36,46,13,4,3,10,3-4-13-36-46+10
1970-01-01 00:00:00,27,7,10,38,13,8,7-10-13-27-38+8
1970-01-01 00:00:00,5,47,23,21,18,6,5-18-21-23-47+6
1970-01-01 00:00:00,13,6,18,36,37,5,6-13-18-36-37+5
1970-01-01 00:00:00,44,38,25,17,41,9,17-25-38-41-44+9
1970-01-01 00:00:00,3,4,8,2,31,9,2-3-4-8-31+9
1970-01-01 00:00:00,42,5,49,31,28,7,5-28-31-42-49+7
1970-01-01 00:00:00,13,34,39,42,37,3,13-34-37-39-42+3
1970-01-01 00:00:00,12,6,9,31,43,3,6-9-12-31-43+3
1970-01-01 00:00:00,12,41,2,28,16,1,2-12-16-28-41+1
1970-01-01 00:00:00,32,9,8,29,28,2,8-9-28-29-32+2
1970-01-01 00:00:00,49,48,14,22,38,9,14-22-38-48-49+9
1970-01-01 00:00:00,13,3,44,19,5,4,3-5-13-19-44+4
1970-01-01 00:00:00,27,35,48,3,32,9,3-27-32-35-48+9
1970-01-01 00:00:00,19,31,2,40,42,5,2-19-31-40-42+5
1970-01-01 00:00:00,44,13,17,48,33,3,13-17-33-44-48+3
1970-01-01 00:00:00,7,29,1,30,45,7,1-7-29-30-45+7
1970-01-01 00:00:00,22,9,23,38,13,4,9-13-22-23-38+4
1970-01-01 00:00:00,29,26,16,4,49,1,4-16-26-29-49+1
1970-01-01 00:00:00,11,32,27,36,21,6,11-21-27-32-36+6
1970-01-01 00:00:00,45,10,9,34,39,10,9-10-34-39-45+10
1970-01-01 00:00:00,9,37,35,23,28,5,9-23-28-35-37+5
1970-01-01 00:00:00,31,11,16,1,14,2,1-11-14-16-31+2
1970-01-01 00:00:00,44,32,27,38,46,7,27-32-38-44-46+7
1970-01-01 00:00:00,16,25,40,49,4,3,4-16-25-40-49+3
1970-01-01 00:00:00,15,28,22,2,5,2,2-5-15-22-28+2
1970-01-01 00:00:00,48,35,20,31,36,10,20-31-35-36-48+10
1970-01-01 00:00:00,7,49,18,9,16,3,7-9-16-18-49+3
1970-01-01 00:00:00,8,44,37,43,45,2,8-37-43-44-45+2
1970-01-01 00:00:00,45,40,17,6,31,9,6-17-31-40-45+9
1970-01-01 00:00:00,34,44,27,23,4,4,4-23-27-34-44+4
1970-01-01 00:00:00,7,43,10,9,14,1,7-9-10-14-43+1
1970-01-01 00:00:00,40,28,35,13,12,8,12-13-28-35-40+8
1970-01-01 00:00:00,22,6,48,7,14,8,6-7-14-22-48+8
1970-01-01 00:00:00,3,31,6,10,29,8,3-6-10-29-31+8
1970-01-01 00:00:00,4,6,44,8,48,10,4-6-8-44-48+10
1970-01-01 00:00:00,6,11,13,24,10,9,6-10-11-13-24+9
1970-01-01 00:00:00,11,39,48,10,29,9,10-11-29-39-48+9
1970-01-01 00:00:00,48,20,15,9,49,6,9-15-20-48-49+6
1970-01-01 00:00:00,17,49,24,43,28,8,17-24-28-43-49+8
1970-01-01 00:00:00,47,34,26,43,29,4,26-29-34-43-47+4
1970-01-01 00:00:00,48,49,10,46,23,8,10-23-46-48-49+8
1970-01-01 00:00:00,27,12,38,7,30,1,7-12-27-30-38+1
1970-01-01 00:00:00,43,32,15,23,41,8,15-23-32-41-43+8
1970-01-01 00:00:00,24,45,39,33,35,1,24-33-35-39-45+1
1970-01-01 00:00:00,8,20,3,12,13,4,3-8-12-13-20+4
1970-01-01 00:00:00,36,5,6,39,46,6,5-6-36-39-46+6
1970-01-01 00:00:00,43,1,48,2,47,10,1-2-43-47-48+10
1970-01-01 00:00:00,30,1,10,2,39,8,1-2-10-30-39+8
1970-01-01 00:00:00,6,30,40,43,35,3,6-30-35-40-43+3
1970-01-01 00:00:00,13,9,17,37,48,1,9-13-17-37-48+1
1970-01-01 00:00:00,12,10,16,35,14,6,10-12-14-16-35+6
1970-01-01 00:00:00,30,29,24,3,43,5,3-24-29-30-43+5
1970-01-01 00:00:00,40,47,48,1,36,3,1-36-40-47-48+3
1970-01-01 00:00:00,37,41,13,26,2,5,2-13-26-37-41+5
1970-01-01 00:00:00,30,45,49,27,48,1,27-30-45-48-49+1
1970-01-01 00:00:00,23,7,38,35,6,7,6-7-23-35-38+7
1970-01-01 00:00:00,18,8,26,9,32,1,8-9-18-26-32+1
1970-01-01 00:00:00,32,42,12,44,34,5,12-32-34-42-44+5
1970-01-01 00:00:00,22,12,47,5,29,8,5-12-22-29-47+8
1970-01-01 00:00:00,9,3,19,41,43,8,3-9-19-41-43+8
1970-01-01 00:00:00,12,21,47,44,25,3,12-21-25-44-47+3
1970-01-01 00:00:00,2,42,6,20,21,8,2-6-20-21-42+8
1970-01-01 00:00:00,5,13,25,12,24,7,5-12-13-24-25+7
1970-01-01 00:00:00,39,48,30,5,32,8,5-30-32-39-48+8
1970-01-01 00:00:00,18,20,38,43,47,3,18-20-38-43-47+3
1970-01-01 00:00:00,44,48,6,29,15,4,6-15-29-44-48+4
1970-01-01 00:00:00,47,30,6,15,3,9,3-6-15-30-47+9
1970-01-01 00:00:00,41,44,8,37,46,3,8-37-41-44-46+3
1970-01-01 00:00:00,45,34,20,30,1,9,1-20-30-34-45+9
1970-01-01 00:00:00,1,11,28,12,20,7,1-11-12-20-28+7
1970-01-01 00:00:00,16,44,3,38,27,7,3-16-27-38-44+7
1970-01-01 00:00:00,13,10,16,42,35,4,10-13-16-35-42+4
1970-01-01 00:00:00,37,16,17,33,34,6,16-17-33-34-37+6
1970-01-01 00:00:00,15,33,22,19,37,4,15-19-22-33-37+4
1970-01-01 00:00:00,37,6,4,17,22,6,4-6-17-22-37+6
1970-01-01 00:00:00,12,25,37,29,34,9,12-25-29-34-37+9
1970-01-01 00:00:00,37,46,4,18,16,5,4-16-18-37-46+5
1970-01-01 00:00:00,18,45,4,25,33,1,4-18-25-33-45+1
1970-01-01 00:00:00,23,42,48,45,12,9,12-23-42-45-48+9
1970-01-01 00:00:00,44,13,19,15,39,1,13-15-19-39-44+1
1970-01-01 00:00:00,49,46,28,19,39,4,19-28-39-46-49+4
1970-01-01 00:00:00,33,6,27,1,35,9,1-6-27-33-35+9
1970-01-01 00:00:00,10,14,1,40,18,7,1-10-14-18-40+7
1970-01-01 00:00:00,29,26,7,12,47,9,7-12-26-29-47+9
1970-01-01 00:00:00,6,8,20,24,42,6,6-8-20-24-42+6
1970-01-01 00:00:00,10,40,35,32,38,3,10-32-35-38-40+3
1970-01-01 00:00:00,32,23,16,1,4,7,1-4-16-23-32+7
1970-01-01 00:00:00,8,36,43,27,14,5,8-14-27-36-43+5
1970-01-01 00:00:00,39,8,40,21,7,7,7-8-21-39-40+7
1970-01-01 00:00:00,31,29,25,19,41,4,19-25-29-31-41+4
1970-01-01 00:00:00,13,15,39,2,9,4,2-9-13-15-39+4
1970-01-01 00:00:00,13,36,41,15,5,10,5-13-15-36-41+10
1970-01-01 00:00:00,32,38,36,31,49,1,31-32-36-38-49+1
1970-01-01 00:00:00,38,24,42,21,14,4,14-21-24-38-42+4
1970-01-01 00:00:00,3,25,30,13,37,2,3-13-25-30-37+2
1970-01-01 00:00:00,34,30,9,12,32,7,9-12-30-32-34+7
1970-01-01 00:00:00,45,37,47,25,31,7,25-31-37-45-47+7
1970-01-01 00:00:00,24,41,45,23,10,1,10-23-24-41-45+1
1970-01-01 00:00:00,13,44,35,3,25,2,3-13-25-35-44+2
1970-01-01 00:00:00,14,11,38,21,35,3,11-14-21-35-38+3
1970-01-01 00:00:00,40,30,16,5,28,9,5-16-28-30-40+9
1970-01-01 00:00:00,16,26,6,8,9,7,6-8-9-16-26+7
1970-01-01 00:00:00,40,41,5,33,16,2,5-16-33-40-41+2
1970-01-01 00:00:00,34,37,24,48,29,2,24-29-34-37-48+2
1970-01-01 00:00:00,3,16,31,43,18,5,3-16-18-31-43+5
1970-01-01 00:00:00,23,43,17,21,18,4,17-18-21-23-43+4
1970-01-01 00:00:00,9,30,46,43,31,10,9-30-31-43-46+10
1970-01-01 00:00:00,18,29,17,34,8,6,8-17-18-29-34+6
1970-01-01 00:00:00,48,8,10,28,2,2,2-8-10-28-48+2
1970-01-01 00:00:00,26,47,16,33,21,8,16-21-26-33-47+8
1970-01-01 00:00:00,48,30,37,29,9,1,9-29-30-37-48+1
1970-01-01 00:00:00,1,49,5,29,38,9,1-5-29-38-49+9
1970-01-01 00:00:00,48,27,23,35,24,5,23-24-27-35-48+5
1970-01-01 00:00:00,12,22,34,18,39,6,12-18-22-34-39+6
1970-01-01 00:00:00,25,43,18,47,40,9,18-25-40-43-47+9
1970-01-01 00:00:00,26,25,40,14,39,3,14-25-26-39-40+3
1970-01-01 00:00:00,44,43,49,41,31,5,31-41-43-44-49+5
1970-01-01 00:00:00,5,29,4,7,27,5,4-5-7-27-29+5
1970-01-01 00:00:00,49,34,37,36,8,10,8-34-36-37-49+10
1970-01-01 00:00:00,22,43,36,40,21,5,21-22-36-40-43+5
1970-01-01 00:00:00,49,12,17,41,21,7,12-17-21-41-49+7
1970-01-01 00:00:00,23,45,36,34,44,3,23-34-36-44-45+3
1970-01-01 00:00:00,1,36,9,41,27,1,1-9-27-36-41+1
1970-01-01 00:00:00,40,43,39,41,1,9,1-39-40-41-43+9
1970-01-01 00:00:00,9,8,28,40,17,8,8-9-17-28-40+8
1970-01-01 00:00:00,17,22,18,8,30,5,8-17-18-22-30+5
1970-01-01 00:00:00,27,21,22,7,31,10,7-21-22-27-31+10
1970-01-01 00:00:00,33,31,28,34,42,3,28-31-33-34-42+3
1970-01-01 00:00:00,25,44,6,30,22,7,6-22-25-30-44+7
1970-01-01 00:00:00,22,13,1,27,5,1,1-5-13-22-27+1
1970-01-01 00:00:00,16,13,9,28,47,10,9-13-16-28-47+10
1970-01-01 00:00:00,30,22,20,43,12,9,12-20-22-30-43+9
1970-01-01 00:00:00,33,7,47,22,43,6,7-22-33-43-47+6
1970-01-01 00:00:00,27,41,34,6,45,5,6-27-34-41-45+5
1970-01-01 00:00:00,20,15,27,46,6,3,6-15-20-27-46+3
1970-01-01 00:00:00,18,46,37,16,35,6,16-18-35-37-46+6
1970-01-01 00:00:00,48,37,46,44,34,9,34-37-44-46-48+9
1970-01-01 00:00:00,27,6,8,14,16,5,6-8-14-16-27+5
1970-01-01 00:00:00,7,42,28,45,41,9,7-28-41-42-45+9
1970-01-01 00:00:00,17,21,31,1,46,5,1-17-21-31-46+5
1970-01-01 00:00:00,47,39,38,41,48,9,38-39-41-47-48+9
1970-01-01 00:00:00,8,36,46,4,33,7,4-8-33-36-46+7
1970-01-01 00:00:00,28,29,41,40,49,5,28-29-40-41-49+5
1970-01-01 00:00:00,48,18,3,28,40,7,3-18-28-40-48+7
1970-01-01 00:00:00,11,3,20,14,1,2,1-3-11-14-20+2
1970-01-01 00:00:00,17,44,18,45,29,5,17-18-29-44-45+5
1970-01-01 00:00:00,10,40,42,20,6,10,6-10-20-40-42+10
1970-01-01 00:00:00,34,16,44,3,9,3,3-9-16-34-44+3
1970-01-01 00:00:00,46,2,44,9,25,9,2-9-25-44-46+9
1970-01-01 00:00:00,35,14,10,26,25,5,10-14-25-26-35+5
1970-01-01 00:00:00,2,49,9,38,18,8,2-9-18-38-49+8
1970-01-01 00:00:00,2,5,8,43,49,1,2-5-8-43-49+1
1970-01-01 00:00:00,43,25,28,2,11,5,2-11-25-28-43+5
1970-01-01 00:00:00,42,39,28,13,40,1,13-28-39-40-42+1
1970-01-01 00:00:00,33,18,1,30,6,2,1-6-18-30-33+2
1970-01-01 00:00:00,25,5,46,36,31,8,5-25-31-36-46+8
1970-01-01 00:00:00,16,21,34,48,24,3,16-21-24-34-48+3
1970-01-01 00:00:00,1,39,31,13,42,7,1-13-31-39-42+7
1970-01-01 00:00:00,40,16,46,42,47,2,16-40-42-46-47+2
1970-01-01 00:00:00,26,10,6,41,3,9,3-6-10-26-41+9
1970-01-01 00:00:00,28,14,37,32,4,4,4-14-28-32-37+4
1970-01-01 00:00:00,33,31,16,46,20,5,16-20-31-33-46+5
1970-01-01 00:00:00,3,37,16,17,47,5,3-16-17-37-47+5
1970-01-01 00:00:00,40,32,43,11,48,2,11-32-40-43-48+2
1970-01-01 00:00:00,17,25,22,35,43,10,17-22-25-35-43+10
1970-01-01 00:00:00,20,29,43,41,15,10,15-20-29-41-43+10
1970-01-01 00:00:00,32,23,49,1,3,4,1-3-23-32-49+4
1970-01-01 00:00:00,8,16,21,14,24,10,8-14-16-21-24+10
1970-01-01 00:00:00,5,16,39,44,18,3,5-16-18-39-44+3
1970-01-01 00:00:00,37,17,29,15,1,3,1-15-17-29-37+3
1970-01-01 00:00:00,17,33,37,40,19,6,17-19-33-37-40+6
1970-01-01 00:00:00,19,31,33,40,30,2,19-30-31-33-40+2
1970-01-01 00:00:00,32,22,1,35,37,7,1-22-32-35-37+7
1970-01-01 00:00:00,45,24,17,46,9,7,9-17-24-45-46+7
1970-01-01 00:00:00,4,22,40,23,32,4,4-22-23-32-40+4
1970-01-01 00:00:00,6,5,10,2,26,5,2-5-6-10-26+5
1970-01-01 00:00:00,10,19,20,28,4,2,4-10-19-20-28+2
1970-01-01 00:00:00,15,5,17,49,31,9,5-15-17-31-49+9
1970-01-01 00:00:00,40,36,32,8,31,6,8-31-32-36-40+6
1970-01-01 00:00:00,48,29,34,5,47,4,5-29-34-47-48+4
1970-01-01 00:00:00,35,32,14,37,26,5,14-26-32-35-37+5
1970-01-01 00:00:00,19,18,44,37,16,1,16-18-19-37-44+1
1970-01-01 00:00:00,30,13,28,22,19,3,13-19-22-28-30+3
1970-01-01 00:00:00,21,16,6,42,2,7,2-6-16-21-42+7
1970-01-01 00:00:00,33,46,24,21,22,8,21-22-24-33-46+8
1970-01-01 00:00:00,17,36,16,26,38,7,16-17-26-36-38+7
1970-01-01 00:00:00,31,38,11,19,40,5,11-19-31-38-40+5
1970-01-01 00:00:00,45,49,43,33,4,8,4-33-43-45-49+8
1970-01-01 00:00:00,34,35,16,39,15,4,15-16-34-35-39+4
1970-01-01 00:00:00,3,16,27,29,37,6,3-16-27-29-37+6
1970-01-01 00:00:00,22,48,7,20,35,1,7-20-22-35-48+1
1970-01-01 00:00:00,25,42,17,39,22,6,17-22-25-39-42+6
1970-01-01 00:00:00,17,40,41,26,3,7,3-17-26-40-41+7
1970-01-01 00:00:00,13,5,16,32,2,5,2-5-13-16-32+5
1970-01-01 00:00:00,10,9,44,14,46,7,9-10-14-44-46+7
1970-01-01 00:00:00,12,14,11,6,36,6,6-11-12-14-36+6
1970-01-01 00:00:00,41,43,27,24,28,9,24-27-28-41-43+9
1970-01-01 00:00:00,5,44,7,2,45,3,2-5-7-44-45+3
1970-01-01 00:00:00,29,30,23,6,26,4,6-23-26-29-30+4
1970-01-01 00:00:00,11,13,38,4,44,7,4-11-13-38-44+7
1970-01-01 00:00:00,9,33,31,3,40,5,3-9-31-33-40+5
1970-01-01 00:00:00,41,45,20,10,38,6,10-20-38-41-45+6
1970-01-01 00:00:00,9,21,44,6,11,7,6-9-11-21-44+7
1970-01-01 00:00:00,47,7,25,2,12,7,2-7-12-25-47+7
1970-01-01 00:00:00,7,18,12,45,3,8,3-7-12-18-45+8
1970-01-01 00:00:00,34,48,41,46,36,7,34-36-41-46-48+7
1970-01-01 00:00:00,37,48,1,26,24,7,1-24-26-37-48+7
1970-01-01 00:00:00,41,6,14,16,26,2,6-14-16-26-41+2
1970-01-01 00:00:00,29,11,19,16,2,8,2-11-16-19-29+8
1970-01-01 00:00:00,3,22,47,14,8,5,3-8-14-22-47+5
1970-01-01 00:00:00,1,46,21,6,31,6,1-6-21-31-46+6
1970-01-01 00:00:00,16,42,21,6,34,5,6-16-21-34-42+5
1970-01-01 00:00:00,26,1,49,7,14,10,1-7-14-26-49+10
1970-01-01 00:00:00,11,35,16,29,41,4,11-16-29-35-41+4
1970-01-01 00:00:00,21,36,44,26,14,4,14-21-26-36-44+4
1970-01-01 00:00:00,1,46,20,40,35,10,1-20-35-40-46+10
1970-01-01 00:00:00,18,29,36,17,23,7,17-18-23-29-36+7
1970-01-01 00:00:00,29,41,3,43,35,8,3-29-35-41-43+8
1970-01-01 00:00:00,32,28,29,26,38,1,26-28-29-32-38+1
1970-01-01 00:00:00,8,31,48,39,22,4,8-22-31-39-48+4
1970-01-01 00:00:00,47,30,41,32,39,7,30-32-39-41-47+7
1970-01-01 00:00:00,2,19,34,47,23,2,2-19-23-34-47+2
1970-01-01 00:00:00,18,19,3,48,9,2,3-9-18-19-48+2
1970-01-01 00:00:00,5,26,28,46,35,9,5-26-28-35-46+9
1970-01-01 00:00:00,18,28,15,2,43,3,2-15-18-28-43+3
1970-01-01 00:00:00,46,43,7,22,8,10,7-8-22-43-46+10
1970-01-01 00:00:00,13,42,8,16,23,1,8-13-16-23-42+1
1970-01-01 00:00:00,44,46,29,42,45,3,29-42-44-45-46+3
1970-01-01 00:00:00,4,23,26,19,27,7,4-19-23-26-27+7
1970-01-01 00:00:00,33,32,31,41,43,10,31-32-33-41-43+10
1970-01-01 00:00:00,30,15,40,13,20,10,13-15-20-30-40+10
1970-01-01 00:00:00,41,37,20,18,45,10,18-20-37-41-45+10
1970-01-01 00:00:00,12,3,4,34,25,2,3-4-12-25-34+2
1970-01-01 00:00:00,29,18,37,7,47,7,7-18-29-37-47+7
1970-01-01 00:00:00,6,5,11,13,22,10,5-6-11-13-22+10
1970-01-01 00:00:00,46,38,29,31,19,6,19-29-31-38-46+6
1970-01-01 00:00:00,26,34,38,13,42,9,13-26-34-38-42+9
1970-01-01 00:00:00,43,48,7,42,30,4,7-30-42-43-48+4
1970-01-01 00:00:00,36,24,45,49,47,5,24-36-45-47-49+5
1970-01-01 00:00:00,12,26,19,47,10,1,10-12-19-26-47+1
1970-01-01 00:00:00,44,36,49,25,48,2,25-36-44-48-49+2
1970-01-01 00:00:00,45,21,2,31,23,8,2-21-23-31-45+8
1970-01-01 00:00:00,3,4,34,41,42,2,3-4-34-41-42+2
1970-01-01 00:00:00,21,44,42,12,34,7,12-21-34-42-44+7
1970-01-01 00:00:00,35,10,28,43,15,9,10-15-28-35-43+9
1970-01-01 00:00:00,12,21,35,24,40,4,12-21-24-35-40+4
1970-01-01 00:00:00,16,31,25,27,26,7,16-25-26-27-31+7
1970-01-01 00:00:00,33,1,9,6,46,6,1-6-9-33-46+6
1970-01-01 00:00:00,49,30,19,17,7,3,7-17-19-30-49+3
1970-01-01 00:00:00,1,26,2,36,3,7,1-2-3-26-36+7
1970-01-01 00:00:00,44,12,7,25,31,10,7-12-25-31-44+10
1970-01-01 00:00:00,18,27,39,44,24,3,18-24-27-39-44+3
1970-01-01 00:00:00,45,29,36,42,24,7,24-29-36-42-45+7
1970-01-01 00:00:00,30,9,22,46,23,9,9-22-23-30-46+9
1970-01-01 00:00:00,34,7,44,19,8,6,7-8-19-34-44+6
1970-01-01 00:00:00,3,29,46,5,1,4,1-3-5-29-46+4
1970-01-01 00:00:00,2,27,33,21,15,10,2-15-21-27-33+10
1970-01-01 00:00:00,32,1,13,29,46,1,1-13-29-32-46+1
1970-01-01 00:00:00,29,25,2,39,20,7,2-20-25-29-39+7
1970-01-01 00:00:00,45,21,46,48,11,4,11-21-45-46-48+4
